age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
31.0,self-employed,married,tertiary,no,1150.0,no,no,cellular,10.0,aug,863.0,3.0,-1.0,0.0,unknown,no
31.0,management,married,tertiary,no,665.0,no,no,cellular,7.0,jul,561.0,2.0,-1.0,0.0,unknown,no
31.0,blue-collar,single,secondary,no,942.0,no,no,cellular,30.0,jul,112.0,3.0,-1.0,0.0,unknown,no
45.0,blue-collar,single,secondary,no,-36.0,yes,yes,unknown,9.0,may,638.0,1.0,-1.0,0.0,unknown,yes
44.0,self-employed,divorced,tertiary,no,558.0,no,no,cellular,19.0,nov,590.0,2.0,-1.0,0.0,unknown,yes
34.0,self-employed,single,tertiary,no,1724.0,yes,no,cellular,21.0,jul,788.0,2.0,-1.0,0.0,unknown,yes
60.0,management,married,tertiary,no,514.0,no,no,cellular,20.0,nov,1506.0,1.0,-1.0,0.0,unknown,yes
61.0,self-employed,married,tertiary,no,636.0,no,no,cellular,26.0,jul,567.0,2.0,-1.0,0.0,unknown,yes
26.0,blue-collar,single,primary,no,488.0,yes,yes,cellular,3.0,jul,1340.0,2.0,-1.0,0.0,unknown,yes
41.0,blue-collar,married,primary,no,1340.0,yes,no,cellular,29.0,jul,637.0,4.0,-1.0,0.0,unknown,no
41.0,blue-collar,married,primary,no,-1549.0,yes,no,cellular,18.0,jul,574.0,2.0,-1.0,0.0,unknown,yes
31.0,blue-collar,married,secondary,no,983.0,yes,no,cellular,20.0,apr,789.0,1.0,-1.0,0.0,unknown,yes
31.0,blue-collar,single,tertiary,no,1406.0,no,no,cellular,21.0,nov,641.0,1.0,-1.0,0.0,unknown,no
47.0,blue-collar,married,secondary,no,4383.0,no,no,unknown,6.0,jun,767.0,1.0,-1.0,0.0,unknown,yes
35.0,self-employed,married,tertiary,no,782.0,yes,no,cellular,21.0,nov,717.0,1.0,-1.0,0.0,unknown,yes
44.0,blue-collar,married,secondary,no,1207.0,yes,no,unknown,19.0,may,1028.0,3.0,-1.0,0.0,unknown,yes
31.0,blue-collar,single,secondary,no,1040.0,no,no,cellular,18.0,nov,1471.0,1.0,-1.0,0.0,unknown,yes
32.0,blue-collar,married,primary,no,-10.0,yes,yes,cellular,8.0,jul,921.0,1.0,-1.0,0.0,unknown,yes
25.0,self-employed,single,tertiary,no,842.0,no,no,cellular,22.0,jul,961.0,5.0,-1.0,0.0,unknown,yes
34.0,blue-collar,divorced,secondary,no,1429.0,yes,no,unknown,5.0,may,565.0,1.0,-1.0,0.0,unknown,yes
37.0,blue-collar,single,tertiary,no,2575.0,no,no,cellular,18.0,nov,454.0,2.0,-1.0,0.0,unknown,yes
56.0,self-employed,married,tertiary,no,784.0,yes,no,cellular,30.0,jul,744.0,1.0,-1.0,0.0,unknown,no
33.0,blue-collar,single,secondary,no,454.0,yes,no,unknown,14.0,may,641.0,1.0,-1.0,0.0,unknown,yes
58.0,self-employed,married,tertiary,no,4787.0,no,no,cellular,17.0,apr,498.0,1.0,-1.0,0.0,unknown,no
40.0,blue-collar,married,secondary,no,710.0,yes,no,cellular,13.0,may,921.0,2.0,-1.0,0.0,unknown,yes
57.0,blue-collar,married,primary,no,923.0,no,no,unknown,9.0,jun,565.0,2.0,-1.0,0.0,unknown,yes
25.0,self-employed,single,tertiary,no,-1.0,yes,yes,cellular,15.0,may,482.0,4.0,-1.0,0.0,unknown,no
57.0,blue-collar,married,primary,no,-311.0,no,no,cellular,30.0,jul,757.0,4.0,-1.0,0.0,unknown,yes
26.0,blue-collar,single,secondary,no,528.0,no,no,cellular,12.0,feb,581.0,4.0,-1.0,0.0,unknown,yes
35.0,blue-collar,married,secondary,yes,-27.0,yes,no,cellular,14.0,may,674.0,1.0,-1.0,0.0,unknown,yes
51.0,blue-collar,married,primary,no,1134.0,yes,no,unknown,9.0,jul,712.0,1.0,-1.0,0.0,unknown,yes
41.0,blue-collar,married,primary,no,907.0,no,no,cellular,6.0,jul,657.0,2.0,-1.0,0.0,unknown,no
49.0,blue-collar,married,secondary,no,879.0,yes,yes,cellular,20.0,nov,1143.0,1.0,-1.0,0.0,unknown,yes
31.0,blue-collar,single,secondary,no,860.0,no,no,cellular,16.0,jul,463.0,1.0,-1.0,0.0,unknown,yes
35.0,blue-collar,married,primary,no,4389.0,yes,no,cellular,18.0,nov,709.0,1.0,-1.0,0.0,unknown,yes
36.0,self-employed,married,tertiary,no,914.0,yes,no,cellular,19.0,nov,101.0,1.0,-1.0,0.0,unknown,no
32.0,self-employed,married,tertiary,no,3630.0,no,no,cellular,20.0,jun,562.0,2.0,-1.0,0.0,unknown,yes
28.0,self-employed,single,tertiary,no,23.0,no,no,cellular,22.0,jul,583.0,3.0,-1.0,0.0,unknown,yes
27.0,management,single,tertiary,no,1134.0,no,no,cellular,16.0,jun,1360.0,1.0,-1.0,0.0,unknown,yes
52.0,management,married,tertiary,no,3109.0,yes,no,cellular,18.0,nov,828.0,1.0,-1.0,0.0,unknown,yes
30.0,self-employed,single,tertiary,no,706.0,yes,no,cellular,19.0,nov,649.0,2.0,-1.0,0.0,unknown,yes
46.0,blue-collar,married,secondary,no,-37.0,yes,no,cellular,17.0,jul,572.0,3.0,-1.0,0.0,unknown,yes
41.0,self-employed,married,secondary,no,-637.0,no,no,cellular,31.0,jul,1094.0,2.0,-1.0,0.0,unknown,no
41.0,blue-collar,married,primary,no,526.0,no,yes,cellular,23.0,jul,952.0,3.0,-1.0,0.0,unknown,yes
51.0,blue-collar,married,primary,no,699.0,no,no,cellular,29.0,jul,616.0,4.0,-1.0,0.0,unknown,yes
49.0,blue-collar,married,primary,no,-637.0,yes,no,cellular,13.0,may,877.0,1.0,-1.0,0.0,unknown,no
28.0,management,single,tertiary,no,1851.0,no,no,cellular,5.0,feb,517.0,2.0,-1.0,0.0,unknown,yes
26.0,self-employed,single,tertiary,no,1060.0,no,no,cellular,18.0,nov,648.0,1.0,-1.0,0.0,unknown,yes
42.0,management,married,tertiary,no,-848.0,yes,no,cellular,17.0,jul,149.0,3.0,-1.0,0.0,unknown,yes
45.0,blue-collar,married,primary,no,0.0,no,no,cellular,25.0,jul,651.0,1.0,-1.0,0.0,unknown,no
37.0,blue-collar,married,primary,no,-3.0,no,yes,cellular,19.0,nov,541.0,1.0,-1.0,0.0,unknown,yes
37.0,self-employed,married,tertiary,no,6771.0,no,no,cellular,4.0,aug,759.0,1.0,-1.0,0.0,unknown,yes
27.0,blue-collar,single,secondary,no,556.0,no,no,cellular,31.0,jul,590.0,2.0,-1.0,0.0,unknown,no
32.0,blue-collar,single,primary,no,-12.0,yes,no,cellular,20.0,nov,581.0,1.0,-1.0,0.0,unknown,yes
44.0,blue-collar,married,secondary,no,496.0,yes,no,cellular,19.0,nov,1242.0,4.0,-1.0,0.0,unknown,no
30.0,blue-collar,single,secondary,yes,2711.0,no,no,cellular,21.0,nov,839.0,1.0,-1.0,0.0,unknown,yes
46.0,blue-collar,married,secondary,no,691.0,no,yes,cellular,20.0,nov,709.0,2.0,-1.0,0.0,unknown,no
40.0,blue-collar,married,secondary,no,671.0,yes,no,unknown,1.0,jun,844.0,2.0,-1.0,0.0,unknown,no
36.0,management,married,tertiary,no,2544.0,yes,no,cellular,2.0,feb,691.0,1.0,-1.0,0.0,unknown,yes
39.0,technician,married,tertiary,no,-3058.0,yes,no,cellular,8.0,jul,699.0,1.0,-1.0,0.0,unknown,yes
49.0,blue-collar,married,secondary,no,0.0,no,no,cellular,8.0,jul,788.0,1.0,-1.0,0.0,unknown,yes
50.0,self-employed,single,tertiary,no,-848.0,yes,no,unknown,29.0,may,616.0,2.0,-1.0,0.0,unknown,yes
37.0,blue-collar,married,primary,no,3262.0,no,no,unknown,18.0,jun,562.0,1.0,-1.0,0.0,unknown,no
52.0,self-employed,married,tertiary,no,1780.0,no,no,cellular,17.0,jul,808.0,1.0,-1.0,0.0,unknown,yes
36.0,blue-collar,married,primary,no,1730.0,no,no,cellular,23.0,jul,535.0,2.0,-1.0,0.0,unknown,yes
39.0,blue-collar,divorced,secondary,yes,-848.0,no,no,unknown,9.0,jun,562.0,1.0,-1.0,0.0,unknown,no
37.0,blue-collar,married,secondary,no,-15.0,yes,no,cellular,21.0,jul,728.0,2.0,-1.0,0.0,unknown,yes
32.0,blue-collar,married,primary,no,-811.0,yes,no,cellular,14.0,may,936.0,1.0,-1.0,0.0,unknown,yes
31.0,blue-collar,married,secondary,no,-306.0,yes,no,cellular,14.0,jul,636.0,2.0,-1.0,0.0,unknown,yes
33.0,self-employed,single,tertiary,no,3461.0,no,no,cellular,8.0,aug,558.0,2.0,-1.0,0.0,unknown,yes
56.0,blue-collar,married,primary,no,-637.0,yes,yes,cellular,16.0,jul,496.0,1.0,-1.0,0.0,unknown,yes
38.0,blue-collar,married,secondary,no,-1.0,yes,no,cellular,16.0,jul,1146.0,1.0,-1.0,0.0,unknown,yes
41.0,self-employed,married,primary,no,-88.0,yes,no,unknown,20.0,jun,796.0,1.0,-1.0,0.0,unknown,yes
45.0,blue-collar,married,primary,no,828.0,yes,no,cellular,6.0,feb,449.0,1.0,-1.0,0.0,unknown,no
32.0,blue-collar,single,secondary,no,449.0,no,no,cellular,13.0,aug,1625.0,2.0,-1.0,0.0,unknown,yes
40.0,blue-collar,married,primary,no,-22.0,yes,no,cellular,13.0,may,716.0,4.0,-1.0,0.0,unknown,yes
53.0,blue-collar,married,primary,no,-637.0,no,no,telephone,31.0,jul,1653.0,2.0,-1.0,0.0,unknown,yes
32.0,blue-collar,married,primary,no,658.0,yes,no,unknown,30.0,may,756.0,1.0,-1.0,0.0,unknown,yes
28.0,blue-collar,single,secondary,no,830.0,yes,no,unknown,28.0,may,882.0,1.0,-1.0,0.0,unknown,yes
41.0,blue-collar,married,secondary,no,-29.0,yes,no,cellular,8.0,jul,563.0,2.0,-1.0,0.0,unknown,yes
43.0,self-employed,married,tertiary,no,482.0,no,no,cellular,8.0,jul,636.0,1.0,-1.0,0.0,unknown,yes
31.0,self-employed,married,tertiary,no,431.0,no,no,cellular,18.0,nov,953.0,5.0,-1.0,0.0,unknown,yes
56.0,blue-collar,married,tertiary,no,994.0,no,no,unknown,30.0,may,1290.0,3.0,-1.0,0.0,unknown,yes
33.0,blue-collar,married,secondary,no,496.0,yes,no,cellular,20.0,nov,1441.0,4.0,-1.0,0.0,unknown,yes
52.0,self-employed,married,unknown,no,9051.0,no,no,cellular,19.0,nov,622.0,1.0,-1.0,0.0,unknown,yes
38.0,blue-collar,married,primary,no,-637.0,yes,no,cellular,12.0,may,496.0,2.0,-1.0,0.0,unknown,yes
26.0,self-employed,married,tertiary,no,-1.0,yes,no,cellular,19.0,may,880.0,1.0,-1.0,0.0,unknown,yes
41.0,self-employed,single,secondary,no,-8.0,yes,no,cellular,20.0,nov,613.0,1.0,-1.0,0.0,unknown,no
30.0,blue-collar,single,tertiary,no,703.0,yes,no,unknown,3.0,jun,478.0,1.0,-1.0,0.0,unknown,yes
57.0,technician,single,tertiary,no,-839.0,no,yes,cellular,16.0,jul,482.0,3.0,-1.0,0.0,unknown,no
32.0,blue-collar,single,secondary,no,561.0,yes,no,cellular,19.0,nov,474.0,1.0,-1.0,0.0,unknown,no
40.0,self-employed,married,tertiary,no,710.0,no,no,cellular,29.0,mar,941.0,1.0,-1.0,0.0,unknown,yes
46.0,self-employed,married,tertiary,no,563.0,no,no,cellular,11.0,jul,994.0,1.0,-1.0,0.0,unknown,yes
35.0,blue-collar,married,primary,no,473.0,yes,no,cellular,12.0,may,855.0,1.0,-1.0,0.0,unknown,yes
27.0,blue-collar,married,secondary,no,-389.0,yes,no,unknown,12.0,may,867.0,1.0,-1.0,0.0,unknown,yes
33.0,blue-collar,married,primary,no,879.0,yes,no,cellular,21.0,nov,841.0,2.0,-1.0,0.0,unknown,yes
40.0,self-employed,single,tertiary,no,940.0,no,no,cellular,28.0,jul,1052.0,3.0,-1.0,0.0,unknown,yes
51.0,blue-collar,married,primary,no,741.0,no,no,telephone,7.0,jul,538.0,7.0,-1.0,0.0,unknown,no
31.0,blue-collar,single,secondary,no,658.0,yes,yes,cellular,21.0,jul,536.0,5.0,-1.0,0.0,unknown,yes
28.0,self-employed,married,tertiary,no,1161.0,no,yes,cellular,10.0,jul,554.0,5.0,-1.0,0.0,unknown,no
29.0,self-employed,single,tertiary,no,3354.0,no,no,cellular,5.0,feb,935.0,2.0,-1.0,0.0,unknown,yes
35.0,self-employed,divorced,tertiary,no,5291.0,yes,no,cellular,8.0,jul,562.0,2.0,-1.0,0.0,unknown,yes
38.0,blue-collar,married,secondary,no,897.0,yes,no,cellular,16.0,jul,897.0,2.0,-1.0,0.0,unknown,yes
36.0,self-employed,married,tertiary,no,677.0,yes,no,unknown,1.0,jul,841.0,2.0,-1.0,0.0,unknown,yes
32.0,blue-collar,single,tertiary,no,1182.0,yes,no,unknown,5.0,may,828.0,1.0,-1.0,0.0,unknown,yes
37.0,self-employed,married,secondary,no,2750.0,no,no,cellular,29.0,jul,498.0,1.0,-1.0,0.0,unknown,no
26.0,blue-collar,single,secondary,no,-824.0,no,no,cellular,18.0,jul,592.0,1.0,-1.0,0.0,unknown,yes
33.0,blue-collar,married,primary,no,665.0,yes,no,unknown,21.0,may,160.0,2.0,-1.0,0.0,unknown,no
41.0,blue-collar,married,primary,no,-27.0,yes,yes,cellular,21.0,jul,462.0,4.0,-1.0,0.0,unknown,yes
35.0,blue-collar,married,secondary,no,602.0,no,no,cellular,21.0,jul,1092.0,9.0,-1.0,0.0,unknown,yes
31.0,blue-collar,married,primary,no,703.0,no,no,cellular,25.0,jul,541.0,2.0,-1.0,0.0,unknown,yes
48.0,blue-collar,married,secondary,no,-1137.0,yes,yes,telephone,23.0,jul,699.0,1.0,-1.0,0.0,unknown,yes
30.0,blue-collar,married,secondary,no,-556.0,no,yes,cellular,21.0,jul,590.0,1.0,-1.0,0.0,unknown,yes
31.0,blue-collar,married,secondary,no,-1415.0,yes,no,cellular,17.0,apr,785.0,1.0,-1.0,0.0,unknown,yes
27.0,blue-collar,married,primary,no,1462.0,yes,no,unknown,18.0,may,532.0,2.0,-1.0,0.0,unknown,yes
32.0,management,single,tertiary,no,1027.0,yes,no,cellular,21.0,nov,122.0,3.0,-1.0,0.0,unknown,no
32.0,blue-collar,married,tertiary,no,439.0,yes,no,cellular,18.0,jul,916.0,7.0,-1.0,0.0,unknown,yes
50.0,self-employed,married,tertiary,no,495.0,no,no,cellular,6.0,aug,936.0,1.0,-1.0,0.0,unknown,yes
53.0,blue-collar,married,secondary,no,1143.0,no,yes,unknown,4.0,jun,668.0,2.0,-1.0,0.0,unknown,no
34.0,blue-collar,married,secondary,yes,-276.0,yes,no,cellular,16.0,jul,749.0,1.0,-1.0,0.0,unknown,yes
35.0,self-employed,married,tertiary,no,661.0,no,no,cellular,21.0,nov,2369.0,3.0,-1.0,0.0,unknown,yes
37.0,self-employed,married,tertiary,no,471.0,no,no,cellular,18.0,nov,543.0,2.0,-1.0,0.0,unknown,yes
60.0,blue-collar,married,secondary,no,974.0,yes,no,unknown,5.0,may,616.0,1.0,-1.0,0.0,unknown,no
34.0,self-employed,married,tertiary,no,561.0,no,no,cellular,15.0,jul,515.0,1.0,-1.0,0.0,unknown,yes
32.0,self-employed,married,tertiary,no,-637.0,yes,yes,cellular,6.0,may,796.0,2.0,-1.0,0.0,unknown,no
30.0,blue-collar,married,secondary,no,523.0,yes,no,cellular,6.0,feb,636.0,1.0,-1.0,0.0,unknown,yes
34.0,self-employed,married,tertiary,no,898.0,no,yes,cellular,14.0,jul,551.0,2.0,-1.0,0.0,unknown,yes
38.0,blue-collar,married,secondary,no,693.0,yes,no,cellular,6.0,feb,819.0,1.0,-1.0,0.0,unknown,yes
54.0,blue-collar,married,primary,no,4984.0,no,no,cellular,20.0,nov,538.0,1.0,-1.0,0.0,unknown,yes
41.0,self-employed,married,tertiary,no,1464.0,no,no,cellular,3.0,feb,1053.0,1.0,-1.0,0.0,unknown,yes
33.0,self-employed,single,tertiary,no,763.0,no,no,cellular,14.0,aug,1348.0,1.0,-1.0,0.0,unknown,yes
26.0,self-employed,single,tertiary,no,1612.0,no,yes,cellular,29.0,jul,753.0,1.0,-1.0,0.0,unknown,no
40.0,self-employed,married,tertiary,no,925.0,yes,no,cellular,24.0,jul,829.0,1.0,-1.0,0.0,unknown,no
52.0,self-employed,divorced,tertiary,no,598.0,no,no,cellular,22.0,jul,441.0,1.0,-1.0,0.0,unknown,yes
32.0,self-employed,single,tertiary,no,-976.0,no,no,cellular,21.0,nov,789.0,1.0,-1.0,0.0,unknown,no
35.0,self-employed,married,secondary,no,659.0,no,no,cellular,23.0,jul,696.0,1.0,-1.0,0.0,unknown,yes
32.0,self-employed,married,tertiary,no,691.0,no,no,cellular,19.0,nov,487.0,4.0,-1.0,0.0,unknown,yes
35.0,self-employed,married,secondary,no,2374.0,yes,no,cellular,28.0,jul,792.0,1.0,-1.0,0.0,unknown,yes
30.0,self-employed,single,tertiary,no,1664.0,yes,no,unknown,30.0,may,861.0,3.0,-1.0,0.0,unknown,yes
45.0,self-employed,married,tertiary,no,479.0,no,no,telephone,3.0,jul,1128.0,2.0,-1.0,0.0,unknown,yes
36.0,blue-collar,single,primary,no,713.0,yes,no,cellular,21.0,jul,636.0,1.0,-1.0,0.0,unknown,no
35.0,management,married,tertiary,no,1613.0,no,no,cellular,18.0,jul,758.0,2.0,-1.0,0.0,unknown,yes
51.0,self-employed,married,secondary,no,2223.0,yes,no,cellular,10.0,nov,661.0,2.0,-1.0,0.0,unknown,yes
44.0,self-employed,married,tertiary,no,1097.0,yes,no,cellular,17.0,nov,541.0,1.0,-1.0,0.0,unknown,yes
48.0,blue-collar,married,secondary,no,1517.0,no,no,cellular,19.0,nov,845.0,3.0,749.0,7.0,other,yes
50.0,blue-collar,married,secondary,no,47801.0,no,no,cellular,13.0,aug,456.0,2.0,-1.0,0.0,unknown,yes
42.0,blue-collar,married,primary,no,-811.0,yes,no,cellular,24.0,jul,823.0,1.0,-1.0,0.0,unknown,yes
50.0,blue-collar,married,primary,no,514.0,no,no,cellular,13.0,aug,634.0,2.0,-1.0,0.0,unknown,no
52.0,self-employed,married,tertiary,no,-461.0,no,yes,cellular,17.0,nov,651.0,2.0,-1.0,0.0,unknown,no
33.0,blue-collar,married,primary,no,873.0,yes,no,cellular,18.0,nov,854.0,1.0,-1.0,0.0,unknown,no
29.0,blue-collar,single,secondary,no,789.0,yes,no,cellular,20.0,may,855.0,1.0,-1.0,0.0,unknown,yes
36.0,self-employed,single,tertiary,no,-637.0,no,no,cellular,13.0,aug,955.0,1.0,-1.0,0.0,unknown,yes
31.0,self-employed,married,tertiary,no,955.0,yes,yes,cellular,25.0,may,834.0,6.0,-1.0,0.0,unknown,yes
36.0,blue-collar,married,primary,no,524.0,yes,no,cellular,17.0,apr,565.0,1.0,-1.0,0.0,unknown,no
49.0,blue-collar,married,primary,no,696.0,no,no,cellular,31.0,jul,719.0,3.0,-1.0,0.0,unknown,yes
40.0,blue-collar,married,secondary,no,1101.0,yes,no,cellular,11.0,may,1020.0,1.0,-1.0,0.0,unknown,yes
34.0,blue-collar,married,secondary,no,-19.0,yes,no,cellular,9.0,may,1176.0,1.0,-1.0,0.0,unknown,yes
40.0,blue-collar,married,primary,no,-454.0,yes,yes,unknown,28.0,may,591.0,2.0,-1.0,0.0,unknown,no
59.0,blue-collar,married,primary,no,-382.0,yes,no,unknown,26.0,may,954.0,3.0,-1.0,0.0,unknown,yes
53.0,blue-collar,married,primary,no,0.0,yes,yes,cellular,30.0,jul,1094.0,4.0,-1.0,0.0,unknown,yes
41.0,self-employed,single,tertiary,no,0.0,yes,no,cellular,18.0,may,951.0,1.0,-1.0,0.0,unknown,yes
30.0,self-employed,single,tertiary,no,-847.0,yes,no,cellular,12.0,may,535.0,1.0,-1.0,0.0,unknown,yes
50.0,blue-collar,married,secondary,no,4389.0,yes,no,unknown,5.0,jun,623.0,1.0,-1.0,0.0,unknown,yes
49.0,technician,married,secondary,no,-1449.0,yes,yes,cellular,19.0,nov,732.0,2.0,-1.0,0.0,unknown,yes
30.0,blue-collar,married,primary,no,-454.0,yes,yes,unknown,8.0,may,860.0,1.0,-1.0,0.0,unknown,yes
37.0,blue-collar,married,secondary,no,4482.0,no,no,cellular,19.0,nov,645.0,1.0,-1.0,0.0,unknown,yes
32.0,blue-collar,single,secondary,no,-849.0,yes,no,cellular,20.0,nov,1093.0,1.0,-1.0,0.0,unknown,yes
31.0,blue-collar,married,secondary,yes,-36.0,yes,no,cellular,15.0,jul,861.0,2.0,-1.0,0.0,unknown,yes
29.0,self-employed,single,tertiary,no,362.0,no,no,cellular,19.0,nov,661.0,2.0,-1.0,0.0,unknown,yes
54.0,self-employed,married,tertiary,no,-78.0,yes,no,cellular,15.0,may,508.0,1.0,-1.0,0.0,unknown,yes
35.0,management,single,tertiary,no,1694.0,yes,no,cellular,23.0,jul,1472.0,8.0,-1.0,0.0,unknown,yes
29.0,blue-collar,married,primary,no,-196.0,yes,no,unknown,15.0,may,132.0,1.0,-1.0,0.0,unknown,no
51.0,blue-collar,married,primary,no,472.0,no,no,cellular,16.0,jul,889.0,1.0,-1.0,0.0,unknown,yes
40.0,blue-collar,married,primary,no,804.0,yes,no,cellular,8.0,jul,781.0,4.0,-1.0,0.0,unknown,yes
41.0,blue-collar,married,secondary,no,1293.0,yes,no,cellular,17.0,jul,744.0,2.0,-1.0,0.0,unknown,no
39.0,blue-collar,married,secondary,no,-1.0,yes,no,cellular,13.0,may,1299.0,2.0,-1.0,0.0,unknown,yes
29.0,entrepreneur,single,tertiary,no,1085.0,no,no,cellular,30.0,jul,819.0,13.0,-1.0,0.0,unknown,yes
33.0,self-employed,single,tertiary,no,693.0,no,no,cellular,21.0,nov,862.0,1.0,-1.0,0.0,unknown,yes
35.0,self-employed,married,tertiary,yes,-1415.0,yes,no,cellular,18.0,jul,623.0,1.0,-1.0,0.0,unknown,yes
38.0,self-employed,single,tertiary,no,997.0,yes,no,cellular,15.0,jul,712.0,2.0,-1.0,0.0,unknown,yes
29.0,self-employed,single,tertiary,no,643.0,yes,no,unknown,21.0,may,794.0,1.0,-1.0,0.0,unknown,yes
47.0,blue-collar,married,primary,no,1693.0,yes,no,cellular,21.0,nov,658.0,1.0,-1.0,0.0,unknown,yes
29.0,blue-collar,single,primary,no,-461.0,yes,no,unknown,30.0,may,1481.0,2.0,-1.0,0.0,unknown,yes
29.0,self-employed,single,tertiary,no,479.0,no,no,cellular,4.0,sep,524.0,2.0,-1.0,0.0,unknown,yes
25.0,admin.,single,tertiary,yes,924.0,yes,no,cellular,20.0,nov,1359.0,1.0,-1.0,0.0,unknown,yes
30.0,self-employed,single,tertiary,no,1371.0,no,no,unknown,28.0,jul,710.0,1.0,-1.0,0.0,unknown,yes
33.0,management,single,tertiary,no,561.0,yes,no,cellular,20.0,nov,561.0,2.0,-1.0,0.0,unknown,yes
32.0,blue-collar,single,secondary,no,-468.0,yes,no,unknown,14.0,may,648.0,1.0,-1.0,0.0,unknown,no
27.0,self-employed,single,tertiary,no,-473.0,yes,no,cellular,7.0,jul,474.0,1.0,-1.0,0.0,unknown,yes
30.0,blue-collar,married,primary,no,-454.0,no,no,cellular,15.0,jul,548.0,1.0,-1.0,0.0,unknown,no
56.0,self-employed,married,tertiary,no,-1.0,no,no,cellular,17.0,nov,641.0,1.0,-1.0,0.0,unknown,yes
50.0,blue-collar,married,secondary,no,4984.0,no,no,unknown,3.0,jun,761.0,3.0,-1.0,0.0,unknown,yes
40.0,blue-collar,divorced,primary,no,763.0,yes,yes,cellular,17.0,jul,784.0,1.0,-1.0,0.0,unknown,yes
43.0,blue-collar,married,primary,no,2044.0,yes,no,cellular,21.0,nov,658.0,1.0,-1.0,0.0,unknown,no
