age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
37.247502867328045,technician,single,tertiary,no,2510.610859656623,no,no,cellular,18.0,aug,800.6705552323499,1.0,-1.0,0.0,unknown,yes
47.0,technician,married,secondary,no,3731.1004498586117,yes,no,cellular,2.0,feb,120.87793823677157,1.0,-1.0,0.0,unknown,no
27.0,student,single,secondary,no,3782.902042233598,no,no,cellular,29.0,nov,613.630844560867,1.0,-1.0,0.0,unknown,yes
47.0,management,married,tertiary,no,-304.01486465719427,no,no,cellular,31.0,jan,219.57524130823776,4.0,-1.0,0.0,unknown,no
27.0,technician,married,secondary,no,0.0,yes,no,cellular,7.0,jun,36.018088336057936,1.0,-1.0,0.0,unknown,no
45.03115448575498,technician,single,secondary,no,4555.1857468085855,no,no,cellular,6.0,aug,988.8712715425388,2.0,-1.0,0.0,unknown,yes
41.0,management,married,tertiary,no,649.8491547057988,no,no,cellular,19.0,aug,173.92618153166825,3.0,-1.0,0.0,unknown,no
58.0,technician,married,secondary,no,6924.034492764795,yes,no,cellular,28.0,apr,1350.8912689078325,1.0,-1.0,0.0,unknown,no
35.0,management,divorced,tertiary,no,-273.32985248625243,yes,no,cellular,8.0,aug,131.42026638094302,1.0,-1.0,0.0,unknown,no
46.31707469336511,unknown,single,unknown,no,5360.744449348667,no,no,cellular,6.0,aug,756.362136530628,1.0,-1.0,0.0,unknown,yes
27.545445670650786,management,married,tertiary,no,1803.9823292383167,yes,no,cellular,27.0,apr,233.08413482764837,1.0,198.47848548501716,1.0,failure,yes
29.0,admin.,divorced,secondary,no,7.432443932354988,yes,no,cellular,5.0,jun,271.4392009285282,1.0,285.49391434084515,2.0,other,no
41.0,admin.,divorced,secondary,no,430.0037666340291,no,yes,cellular,1.0,jul,813.6930251915953,1.0,-1.0,0.0,unknown,yes
52.0,management,divorced,tertiary,no,6844.837589061696,yes,no,unknown,28.0,may,301.5319895371183,1.0,-1.0,0.0,unknown,yes
95.0,management,single,tertiary,no,81204.0,no,yes,unknown,1.0,oct,3881.0,1.0,854.0,0.0,unknown,no
30.51414010794991,unemployed,single,tertiary,no,2791.0877633279983,yes,no,cellular,30.0,jul,291.3108771280066,1.0,-1.0,0.0,unknown,no
48.0,blue-collar,married,primary,no,142.94857784727387,yes,no,unknown,6.0,may,625.4086121447605,3.0,-1.0,0.0,unknown,no
40.0,technician,married,secondary,no,10132.878601820183,no,no,cellular,20.0,apr,279.1954865222792,1.0,-1.0,0.0,unknown,yes
41.0,self-employed,married,secondary,no,1261.760982220881,no,no,unknown,12.0,nov,864.3703378632695,1.0,-1.0,0.0,unknown,no
54.0,retired,divorced,primary,no,2020.2036722117145,no,yes,unknown,6.0,jun,111.27642832264594,1.0,-1.0,0.0,unknown,no
34.0,technician,married,secondary,no,9.465939327133118,yes,no,unknown,16.0,may,138.56451965645525,1.0,-1.0,0.0,unknown,no
27.0,blue-collar,married,secondary,no,988.9797157106178,no,no,cellular,20.0,feb,539.8929302087512,2.0,-1.0,0.0,unknown,no
41.0,management,married,tertiary,no,1.2323763680634603,no,no,cellular,21.0,nov,536.2739355222784,1.0,-1.0,0.0,unknown,yes
37.0,admin.,married,secondary,no,52.84172666822365,no,no,cellular,14.0,jul,807.671891298845,6.0,-1.0,0.0,unknown,no
48.05779541036196,management,married,tertiary,no,2039.3919863387982,no,no,cellular,4.0,aug,663.1936299946069,5.0,-1.0,0.0,unknown,yes
65.09078252194867,entrepreneur,married,primary,no,200.74271102490025,no,no,cellular,4.0,aug,1303.8131148937737,1.0,-1.0,0.0,unknown,yes
26.0,management,single,tertiary,no,1713.0557304050608,no,no,cellular,12.0,may,67.33643556324974,1.0,-1.0,0.0,unknown,no
36.0,self-employed,married,tertiary,no,-357.88538646511705,yes,no,telephone,20.0,jul,218.5206008881254,5.0,-1.0,0.0,unknown,no
60.0,management,married,tertiary,no,2498.6088216945795,no,no,cellular,13.0,jun,424.2717218613926,1.0,-1.0,0.0,unknown,yes
40.654772888297956,management,married,tertiary,no,1124.904687028787,yes,no,unknown,4.0,may,1411.6928101250198,1.0,-1.0,0.0,unknown,yes
35.0,management,married,tertiary,no,3881.34555640248,yes,no,cellular,21.0,may,232.48046212068888,3.0,284.43619600162157,3.0,other,yes
34.03211902929607,technician,single,secondary,no,81.57791297122891,yes,no,cellular,3.0,jul,263.59556300281577,6.0,-1.0,0.0,unknown,yes
41.0,technician,married,tertiary,no,11264.03278699782,yes,no,unknown,15.0,may,673.1352779631369,2.0,-1.0,0.0,unknown,yes
77.94012720794234,retired,married,secondary,no,2980.6262134135814,no,no,cellular,19.0,sep,314.7052724393689,1.0,-1.0,0.0,unknown,yes
53.0,blue-collar,married,primary,no,450.9038237045168,yes,yes,cellular,23.0,apr,261.7314539297562,1.0,-1.0,0.0,unknown,no
28.0,technician,single,secondary,no,257.2902215666983,yes,yes,cellular,7.0,may,113.56064473545499,1.0,-1.0,0.0,unknown,no
27.0,entrepreneur,single,tertiary,no,-0.018043644448657845,yes,no,cellular,26.0,nov,246.5535787217226,2.0,266.1571330463152,2.0,failure,no
45.0,blue-collar,married,secondary,no,559.0191102508466,yes,no,cellular,28.0,apr,177.21596614983773,1.0,-1.0,0.0,unknown,yes
44.273830224680104,management,single,unknown,no,568.0812370130342,no,no,cellular,15.0,mar,129.78904954531953,1.0,314.39525462858194,4.0,failure,yes
36.0,technician,married,secondary,no,182.8615679237362,yes,no,cellular,13.0,mar,159.7703168823942,1.0,-1.0,0.0,unknown,yes
32.0,admin.,divorced,secondary,no,18622.712920285565,yes,no,cellular,5.0,may,21.64347628552668,5.0,271.92878311893503,6.0,other,no
27.0,student,single,secondary,no,6613.8050730163395,yes,no,cellular,2.0,may,193.93312073392033,1.0,231.91746233936112,4.0,failure,no
57.0,self-employed,divorced,secondary,no,7136.347536631265,no,no,unknown,18.0,jun,676.9316091190021,1.0,-1.0,0.0,unknown,yes
89.15070641974974,retired,divorced,secondary,no,493.6244872565191,no,no,cellular,6.0,feb,689.8189010740055,2.0,-1.0,0.0,unknown,yes
44.0,management,married,tertiary,no,-190.35663936253508,yes,no,unknown,28.0,may,156.41446136512965,2.0,-1.0,0.0,unknown,no
43.0,self-employed,married,tertiary,no,0.0,no,no,unknown,5.0,may,209.86781844465762,1.0,-1.0,0.0,unknown,yes
36.0,technician,single,secondary,no,3297.131390857261,no,no,cellular,18.0,may,117.93523707493378,1.0,86.00284639615126,3.0,success,yes
30.0,services,married,secondary,no,3329.393736555584,yes,no,cellular,11.0,may,699.7399794264145,1.0,-1.0,0.0,unknown,yes
72.54889850122501,management,married,tertiary,no,3321.2097115726897,yes,no,telephone,29.0,jul,211.01699657747912,1.0,-1.0,0.0,unknown,no
34.0,admin.,married,secondary,no,1012.3725750176759,no,no,cellular,11.0,aug,143.64248032897981,4.0,-1.0,0.0,unknown,no
40.0,services,single,secondary,no,3584.3061140438517,yes,no,unknown,5.0,jun,470.1306518139692,1.0,-1.0,0.0,unknown,no
34.25561785370625,management,single,tertiary,no,412.43178092134303,no,no,cellular,30.0,jul,230.18597403561998,2.0,-1.0,0.0,unknown,yes
35.0,services,divorced,secondary,no,153.41697705916363,no,yes,cellular,16.0,jul,160.71558061287206,2.0,-1.0,0.0,unknown,no
42.0,blue-collar,married,secondary,no,792.6021613218694,yes,no,cellular,8.0,may,210.28464920916397,3.9147299851411748,-1.0,0.0,unknown,no
29.0,management,single,tertiary,no,452.7194707150082,no,no,unknown,7.0,jun,200.7685394420399,2.0,-1.0,0.0,unknown,no
28.3775096093148,unemployed,divorced,secondary,no,1159.7916317976,yes,no,unknown,7.0,may,118.39614482347902,4.0,-1.0,0.0,unknown,yes
31.0,management,single,tertiary,no,2064.654202269544,no,no,cellular,21.0,aug,192.1311018890882,2.0,-1.0,0.0,unknown,no
31.0,blue-collar,married,secondary,no,1621.3504659932134,yes,no,cellular,17.0,nov,965.4934774346101,1.0,-1.0,0.0,unknown,no
31.0,self-employed,married,secondary,no,742.8750441141588,no,no,cellular,8.0,aug,367.6016532612848,1.0,-1.0,0.0,unknown,no
38.0,management,married,tertiary,no,306.37157248235496,yes,no,unknown,29.0,jun,342.25738028009897,15.58227530751466,-1.0,0.0,unknown,yes
43.69133231623192,admin.,married,secondary,no,1418.0809686944722,yes,no,cellular,2.0,feb,337.5977471811056,1.0,349.62780959833015,2.0,failure,no
95.0,management,single,tertiary,no,81204.0,no,yes,unknown,1.0,oct,3881.0,1.0,854.0,0.0,unknown,yes
41.0,blue-collar,married,secondary,no,1441.8762895507277,yes,no,unknown,21.0,may,1138.5792603328716,1.0,-1.0,0.0,unknown,yes
32.0,technician,married,secondary,no,-373.03896763023215,yes,yes,cellular,18.0,aug,165.01590235154302,2.0,-1.0,0.0,unknown,no
76.33853378812339,retired,married,secondary,no,8387.50746795817,no,yes,cellular,26.0,mar,74.8315125442425,1.0,183.8596537359636,2.0,success,yes
61.212052453380956,blue-collar,divorced,secondary,no,40.60580516274,yes,no,cellular,5.0,feb,1256.8499245158223,1.0,181.35089136704187,2.0,failure,yes
53.0,services,married,primary,no,962.513511935846,yes,yes,unknown,23.0,may,876.259064481303,4.0,-1.0,0.0,unknown,no
34.0,management,married,secondary,no,516.6211074179795,no,no,cellular,26.0,nov,230.52484779869977,1.0,33.122429750391596,3.0,success,yes
58.21502346721606,technician,married,secondary,no,325.98232498210007,no,no,cellular,15.0,aug,728.7171755627018,1.0,268.7995325566274,1.0,failure,yes
32.0,technician,single,tertiary,no,25.64446390359406,yes,no,unknown,2.0,jun,54.69632602207486,1.0,-1.0,0.0,unknown,no
32.0,blue-collar,single,secondary,no,-22.247324553301972,no,no,cellular,2.0,jun,148.42060047104272,2.0,-1.0,0.0,unknown,no
38.0,technician,married,secondary,no,907.6152184453828,yes,no,cellular,16.0,may,13.18870118115779,2.0,289.2785826590747,2.0,other,no
33.0,technician,divorced,secondary,no,1079.2487886906783,yes,no,cellular,28.0,oct,140.16393529893733,1.0,-1.0,1.0,success,yes
30.0,blue-collar,married,secondary,no,97.54879711584982,yes,no,telephone,16.0,feb,49.744355242266444,1.0,-1.0,0.0,unknown,no
71.05597693532896,retired,divorced,primary,no,799.2068020267296,no,no,unknown,1.0,jun,112.92157848120769,1.0,-1.0,0.0,unknown,no
51.0,entrepreneur,divorced,tertiary,no,941.644089001716,no,no,unknown,23.0,jun,473.8667241810966,1.0,-1.0,0.0,unknown,yes
36.0,admin.,divorced,secondary,no,39.09215142812406,no,yes,cellular,28.0,jul,166.9181786694216,3.0,-1.0,0.0,unknown,no
49.0,entrepreneur,married,secondary,no,113.87339828723198,no,no,cellular,28.0,aug,1164.709142381645,2.0,-1.0,0.0,unknown,yes
30.671995125945426,technician,single,secondary,no,1144.2172828171176,no,no,cellular,10.0,jun,263.26153617920363,1.0,183.0,2.0,success,yes
32.0,admin.,single,unknown,no,4830.3788159736405,no,no,cellular,5.0,aug,295.02407341233715,1.0,333.86896666767734,2.0,success,yes
29.0,services,single,secondary,no,-0.029131094486270742,yes,no,cellular,15.0,may,352.94554041249137,1.0,-1.0,0.0,unknown,no
38.0,management,married,tertiary,no,0.5996964129489462,no,no,cellular,19.0,aug,138.5791447646802,2.0,-1.0,0.0,unknown,no
58.0,retired,married,tertiary,no,3369.0552946040434,no,yes,cellular,30.0,jul,238.1258324574776,6.0,-1.0,0.0,unknown,no
27.0,management,married,tertiary,no,8238.01986347628,no,no,cellular,25.0,mar,358.3134359394468,1.0,357.2929602755727,4.0,other,yes
51.0,management,married,tertiary,no,57.74267661935909,no,no,telephone,18.0,jul,431.09115520857506,1.0,-1.0,0.0,unknown,yes
48.30005838259833,blue-collar,married,unknown,no,586.6930369173039,yes,no,telephone,15.0,jul,134.29981979263215,7.0,-1.0,0.0,unknown,no
73.34362428815574,self-employed,married,tertiary,no,426.8500702775229,no,no,telephone,6.0,sep,828.1865659801506,2.0,185.3230991572413,3.0,failure,yes
56.0,blue-collar,divorced,secondary,no,1891.6897255493457,yes,no,cellular,5.0,may,169.46839873370592,2.0,185.73380312185338,2.0,failure,no
31.632815150809865,technician,married,secondary,no,721.1303478937289,no,no,unknown,30.0,may,300.5906242065456,4.0,-1.0,0.0,unknown,no
28.84692923003723,management,single,tertiary,no,3.2502571729346785,yes,no,cellular,8.0,aug,84.40488289138888,2.5182025411813336,-1.0,0.0,unknown,no
43.0,self-employed,married,tertiary,no,918.912522501455,yes,no,cellular,6.0,jun,196.20032130805205,3.0,189.15049683422595,4.0,failure,no
47.0,unemployed,married,secondary,no,2845.629053363514,no,no,cellular,1.0,jun,579.6726640158962,2.0,-1.0,0.0,unknown,yes
60.0,admin.,married,secondary,no,0.0,no,no,telephone,5.0,may,210.64997157389107,2.0,-1.0,0.0,unknown,no
37.0,management,married,tertiary,no,9686.667591293713,yes,no,cellular,26.0,jul,100.002838379184,17.310313384195595,-1.0,0.0,unknown,no
28.0,management,single,tertiary,no,815.7213525137771,yes,no,cellular,3.0,jun,181.26320024737012,1.0,123.85295122715988,2.0,success,yes
72.43951390702877,retired,married,primary,no,71.09295271729835,no,no,cellular,30.0,jan,1128.7942798522865,3.0,-1.0,0.0,unknown,yes
32.0,technician,single,secondary,no,165.17185311946304,no,no,cellular,19.0,may,785.5150188725437,1.0,181.91805999808835,4.0,failure,yes
38.0,unemployed,married,secondary,no,294.48445775582724,yes,no,unknown,13.0,may,326.9678885180966,2.0,-1.0,0.0,unknown,no
60.0,technician,married,secondary,no,27.86161835051891,yes,no,cellular,30.0,jul,211.4805939136553,2.0,-1.0,0.0,unknown,no
30.0,student,single,secondary,no,601.286457859594,no,no,cellular,13.0,jan,334.5692883668231,4.0,-1.0,0.0,unknown,no
29.0,admin.,single,secondary,no,-72.32812880982415,no,yes,cellular,19.0,jul,117.19622725993283,3.0,-1.0,0.0,unknown,no
37.0,blue-collar,single,secondary,no,417.37424007279776,no,no,cellular,28.0,jan,84.4985570027116,4.0,-1.0,2.0,failure,yes
40.0,management,single,tertiary,no,1639.0237470447198,yes,no,unknown,8.0,may,1216.0366153459393,2.0,-1.0,0.0,unknown,no
38.0,management,divorced,tertiary,no,7042.975154100462,no,no,cellular,26.0,apr,184.81315098869683,1.0,318.4333358176244,4.0,other,yes
40.0,management,married,tertiary,no,4.979248533584151,no,no,cellular,25.0,nov,734.3157086493825,1.0,102.01030213630511,5.0,success,yes
53.891763664601235,admin.,single,secondary,no,39.93421061413065,no,no,cellular,9.0,aug,146.11850170652318,4.681057018377526,-1.0,0.0,unknown,no
57.0,blue-collar,divorced,primary,no,1030.830718746993,no,no,unknown,11.0,jun,278.6878935544942,1.0,-1.0,0.0,unknown,yes
35.0,technician,married,secondary,no,-1383.5541259727465,yes,no,cellular,15.0,jul,316.4753185080829,8.0,-1.0,0.0,unknown,no
35.0,technician,single,secondary,no,0.0,yes,yes,unknown,20.0,jul,90.12893364045888,1.0,-1.0,0.0,unknown,no
37.0,entrepreneur,single,tertiary,no,3112.156907518014,no,no,cellular,21.0,dec,231.97057709930687,1.0,-1.0,0.0,unknown,yes
46.0,management,married,tertiary,no,289.3086252873644,no,no,cellular,23.0,aug,169.28483964175953,1.0,-1.0,0.0,unknown,no
56.13243383116227,blue-collar,divorced,primary,no,310.8592171979219,yes,no,cellular,13.0,may,1405.70709156096,1.0,-1.0,0.0,unknown,yes
39.0,admin.,married,tertiary,no,705.9917575794699,no,no,unknown,4.0,jun,317.0689397153322,4.0,-1.0,0.0,unknown,no
31.0,management,single,tertiary,no,6804.245510130557,no,no,cellular,4.0,feb,1127.2451413372573,3.0,-1.0,0.0,unknown,yes
36.0,blue-collar,married,secondary,no,35.689671301033684,yes,yes,unknown,12.0,may,189.22590498796993,1.0,-1.0,0.0,unknown,no
33.0,technician,single,tertiary,no,3744.9252280324904,yes,no,unknown,8.0,may,1928.9860300314215,1.0,-1.0,0.0,unknown,yes
28.0,unemployed,single,tertiary,no,1662.6990305933532,no,no,cellular,31.0,oct,508.0868784393282,1.0,-1.0,0.0,unknown,yes
38.939713420769486,management,married,tertiary,no,1293.242684396461,no,no,cellular,21.0,jun,321.251788827958,2.0,-1.0,0.0,unknown,yes
54.0,admin.,married,secondary,no,8109.516266064887,no,yes,telephone,19.0,apr,111.0395746197656,4.0,-1.0,0.0,unknown,no
36.0,management,single,tertiary,no,1773.2754785960094,yes,no,cellular,23.0,may,217.3696932474557,4.0,-1.0,0.0,unknown,no
23.98040684846307,management,single,tertiary,no,1466.71234207585,no,no,cellular,4.0,oct,294.10596778075046,1.0,-1.0,1.0,failure,yes
46.635488696542986,admin.,married,unknown,no,694.4048484632995,no,no,cellular,12.0,mar,529.446306978017,2.0,-1.0,0.0,unknown,yes
28.0,management,single,tertiary,no,1300.4430427251202,yes,no,cellular,2.0,may,100.55530156661601,1.0,-1.0,0.0,unknown,no
42.0,management,married,tertiary,no,2995.1252616659513,no,no,cellular,30.0,jul,62.266425442446426,2.0,-1.0,0.0,unknown,no
35.0,admin.,single,secondary,no,258.77832635853974,no,no,cellular,21.0,aug,272.4106146371268,4.0,-1.0,0.0,unknown,no
61.40574458111403,self-employed,married,tertiary,no,3590.284015827726,no,no,cellular,3.0,sep,136.21121280869102,2.0,366.744356521495,2.0,failure,no
27.0,services,single,secondary,no,2233.34037656731,yes,no,unknown,20.0,may,1684.9483864409472,4.0,-1.0,0.0,unknown,yes
39.183333184866534,management,single,tertiary,no,1402.6596442639122,yes,no,unknown,16.0,may,533.115750830354,1.0,-1.0,0.0,unknown,no
51.0,blue-collar,married,primary,no,16.15278425295155,yes,no,cellular,15.0,jul,312.4212512719678,4.0,-1.0,0.0,unknown,no
36.0,management,single,tertiary,no,81204.0,no,yes,unknown,1.0,oct,3881.0,1.0,433.45609749249206,0.0,unknown,no
32.0,admin.,single,secondary,no,1087.4488553605815,no,no,telephone,15.0,apr,392.33433593322957,1.0,-1.0,0.0,unknown,yes
32.0,management,single,tertiary,no,863.7949243451992,no,no,cellular,14.0,apr,250.4553710585475,3.0,-1.0,0.0,unknown,yes
52.0,blue-collar,married,unknown,no,311.278690852416,yes,no,cellular,1.0,may,399.52069924021635,3.0,-1.0,0.0,unknown,no
28.0,technician,single,secondary,no,6726.921899994169,no,no,cellular,19.0,aug,168.4751655198267,1.0,-1.0,0.0,unknown,yes
25.0,management,single,tertiary,no,6506.549151058622,yes,no,cellular,4.0,may,477.45716419095515,1.0,-1.0,0.0,unknown,no
35.0,technician,married,tertiary,no,109.29230411136349,yes,no,cellular,29.0,jul,1720.6347594902659,4.0,-1.0,0.0,unknown,yes
70.93155499880822,retired,divorced,secondary,no,3875.3252653192967,no,no,cellular,27.0,jul,150.44892746937208,2.0,337.93379604334723,1.0,failure,no
32.0,technician,married,secondary,no,627.8842507427522,no,no,unknown,1.0,jun,405.2776832319247,3.0,-1.0,0.0,unknown,yes
30.0,management,married,tertiary,no,432.74136909982263,no,no,cellular,11.0,feb,339.8447400246393,5.0,-1.0,0.0,unknown,yes
37.0,management,married,tertiary,no,48.224129437047736,no,no,cellular,23.0,aug,244.7418819740899,1.0,-1.0,0.0,unknown,no
42.78174048332724,blue-collar,married,secondary,no,765.6998727975091,yes,no,unknown,24.0,may,227.89624980165607,3.0,-1.0,0.0,unknown,no
92.14202650406875,retired,married,primary,no,5676.864971146808,no,no,telephone,16.0,may,451.9090486588844,3.0,-1.0,0.0,unknown,yes
27.973632936260145,services,single,secondary,no,1610.0646242819591,yes,no,unknown,18.0,may,136.05772263791945,1.0,-1.0,0.0,unknown,no
33.0,admin.,married,secondary,no,1338.1914240813662,no,no,cellular,1.0,sep,171.89267657019136,1.0,-1.0,0.0,unknown,yes
37.0,management,married,tertiary,no,313.60405470773617,no,no,cellular,21.0,aug,85.60159704417433,1.0,-1.0,0.0,unknown,no
38.0,blue-collar,married,secondary,no,273.5992902736304,no,no,unknown,5.0,may,112.23761672977975,2.0,-1.0,0.0,unknown,no
38.0,blue-collar,married,secondary,no,137.06501331192334,no,no,cellular,27.0,nov,48.24711839163005,5.0,-1.0,0.0,unknown,no
26.0,technician,single,secondary,no,385.9043097905806,no,no,cellular,6.0,aug,220.7415741085458,4.0,-1.0,0.0,unknown,no
32.0,student,single,tertiary,no,325.40423404346393,no,no,cellular,20.0,feb,121.00506328378603,1.0,228.587073878832,2.0,success,yes
63.99377814045449,unemployed,married,unknown,no,64.41328650982673,no,no,telephone,9.0,sep,226.87494952035658,2.0,-1.0,0.0,unknown,no
33.0,admin.,single,secondary,no,-36.529175781637996,yes,no,unknown,24.0,may,821.7143720989451,3.0,-1.0,0.0,unknown,no
32.0,blue-collar,single,tertiary,no,375.18413607229445,no,no,telephone,30.0,jan,193.51581488870744,5.0,-1.0,0.0,unknown,no
38.0,services,single,secondary,no,833.7977660929408,yes,no,unknown,18.0,may,546.5439844072852,2.0,-1.0,0.0,unknown,yes
60.0,blue-collar,married,primary,no,0.0,yes,yes,unknown,19.0,may,541.5997532345594,2.3534974614721853,-1.0,0.0,unknown,no
44.0,technician,divorced,unknown,no,1672.7426863105072,yes,no,cellular,7.0,may,176.97603339449415,1.0,-1.0,0.0,unknown,no
35.0,blue-collar,married,secondary,no,769.9897005913152,yes,no,cellular,18.0,may,269.31723798452293,11.244567939299904,-1.0,0.0,unknown,yes
38.0,technician,divorced,secondary,no,345.8658888999831,no,no,cellular,20.0,may,105.80644064882297,1.0,-1.0,0.0,unknown,no
38.0,services,divorced,secondary,no,360.76517863272795,no,no,cellular,6.0,aug,153.29812354032464,1.0,-1.0,0.0,unknown,no
43.52770679767465,unemployed,married,secondary,no,926.1674599693498,no,no,cellular,11.0,jun,145.8756347232533,2.0,173.02035038277998,5.0,success,yes
25.0,admin.,single,tertiary,no,0.0,no,no,cellular,4.0,jul,235.18686211086575,3.0,-1.0,0.0,unknown,yes
36.0,management,married,secondary,no,674.9068855979637,yes,no,unknown,29.0,may,296.5531832468712,1.0,-1.0,0.0,unknown,no
68.02334553381378,management,married,tertiary,no,8804.338283798706,yes,no,telephone,19.0,may,193.20168722273107,1.0,-1.0,0.0,unknown,yes
48.0,blue-collar,married,unknown,no,2118.3795799503464,yes,no,unknown,9.0,jun,1925.5303495462852,1.0,-1.0,0.0,unknown,yes
40.0,entrepreneur,married,tertiary,no,292.9855920937188,no,no,cellular,21.0,jan,297.5958067204834,2.0,331.1961381755573,0.0,failure,no
24.98241203208995,admin.,single,secondary,no,474.85416310670644,yes,no,unknown,29.0,may,1120.7409806954006,3.0,-1.0,0.0,unknown,yes
51.27016333826795,technician,married,secondary,no,1008.5585890733788,yes,no,cellular,4.0,feb,1471.1649585419348,4.0,-1.0,0.0,unknown,yes
43.0,management,single,tertiary,no,369.19535944684367,yes,no,unknown,11.0,may,398.3843060111001,2.0,-1.0,0.0,unknown,no
48.85043142448652,technician,married,tertiary,no,0.0,no,yes,cellular,8.0,aug,176.4691701464786,2.0,-1.0,0.0,unknown,no
27.0,student,single,tertiary,no,4814.947241586956,no,no,telephone,8.0,jan,63.11600072840127,1.0,-1.0,0.0,unknown,no
18.01846789444433,student,single,secondary,no,51.75072728626226,no,no,cellular,13.0,sep,220.16557933441365,1.0,-1.0,0.0,unknown,yes
45.8463202064857,services,married,primary,no,530.2055041446587,yes,no,cellular,17.0,feb,34.18329105208696,1.0,-1.0,0.0,unknown,no
50.0,self-employed,divorced,tertiary,no,710.7985784682988,no,no,telephone,13.0,oct,950.809209636721,3.0,-1.0,0.0,unknown,no
63.07306304791257,retired,married,primary,no,2797.132239670882,no,no,telephone,28.0,dec,94.77319743037843,2.0,-1.0,0.0,unknown,yes
21.926020654844265,technician,single,tertiary,no,43.41641194262951,yes,no,cellular,30.0,jan,193.91678650194876,1.0,335.6058665378495,1.0,success,yes
52.0,admin.,single,secondary,no,310.1384380893346,no,no,cellular,7.0,may,1131.8980176207822,2.0,-1.0,0.0,unknown,yes
50.0,technician,married,secondary,no,99.832681472865,yes,yes,unknown,13.0,jun,179.3402489443897,3.0,-1.0,0.0,unknown,no
58.0,retired,married,tertiary,no,733.7864439667381,no,no,cellular,4.0,jul,50.62484570022298,1.0,-1.0,0.0,unknown,no
29.0,technician,single,secondary,no,1839.6091550817082,yes,no,cellular,12.0,aug,416.8144076542212,1.0,-1.0,0.0,unknown,yes
51.221886566846926,management,married,tertiary,no,8914.437601501362,no,no,cellular,7.0,aug,860.1534917450563,2.0,-1.0,0.0,unknown,yes
38.0,self-employed,married,primary,no,116.51265974578703,no,yes,telephone,15.0,jul,34.997163582793675,1.0,-1.0,0.0,unknown,no
30.239761619481005,student,single,tertiary,no,985.901056963368,no,no,cellular,17.0,feb,218.20676079127654,2.0,-1.0,0.0,unknown,no
32.0,services,single,secondary,no,219.94964819486037,yes,no,cellular,15.0,may,427.573738884813,1.0,-1.0,0.0,unknown,yes
37.0,technician,divorced,secondary,no,129.87232910907167,no,no,cellular,2.0,may,719.113817074872,1.0,-1.0,0.0,unknown,yes
